,Unnamed: 0,iso3,admin_name,GID_1,population,latitude,longitude,geometry,area,pop_density,capital,demand,ev_center_id,build?
73,73,KEN,Isiolo,KEN.9_1,60540,0.6326,38.6547,"POLYGON ((38.56964111 -0.01509014, 38.54852295 -0.01971436, 38.54052734 -0.043396, 38.52990723 -0.04510498, 38.52191162 -0.06201172, 38.49291992 -0.05950928, 38.48291016 -0.07598877, 38.45770264 -0.08642577999999999, 38.43829346 -0.0723877, 38.42633057 -0.07501221, 38.41070557 -0.06372070000000001, 38.40112305 -0.01702881, 38.35650635 0.02032471, 38.35748291 0.03692627, 38.34411621 0.04650879, 38.34905243 0.05938637, 38.32489014 0.07452393, 38.32751465 0.09570313, 38.30847168 0.11010742, 38.29632568 0.159729, 38.24468994 0.20672607, 38.19207764 0.23449707, 38.19567871 0.32208252, 38.17651367 0.33087158, 38.1583252 0.36950684, 38.06311035 0.67230225, 38.06550598 0.70335782, 38.0847168 0.74572754, 38.07852173 0.78175586, 38.08612061 0.80291748, 38.11907959 0.8192749, 38.15008545 0.81072998, 38.16012192 0.82532519, 38.19390869 0.82507324, 38.21051025 0.8336792, 38.28930664 0.82391357, 38.31109619 0.82647705, 38.32373047 0.84307861, 38.35839462 0.83018333, 38.37030029 0.85491943, 38.38708496 0.84692383, 38.39312744 0.86431885, 38.4085083 0.86853027, 38.47192383 0.86529541, 38.48449707 0.87792969, 38.5111084 0.8649292, 38.53051758 0.91448975, 38.54492187 0.91949463, 38.55871582 0.93927002, 38.56610107 0.96331787, 38.56170654 0.98352051, 38.57788086 1.0244751, 38.58673096 1.02789307, 38.62548828 1.01507568, 38.659729 1.02752686, 38.65710449 1.03692627, 38.69647217 1.07250977, 38.71911621 1.07208252, 38.7321167 1.09851074, 38.72851563 1.10491943, 38.74353027 1.1072998, 38.74432373 1.12512207, 38.7579689 1.14131773, 38.77392578 1.1439209, 38.82171631 1.18151855, 38.82989502 1.1796875, 38.85888672 1.19909668, 38.90692139 1.19012451, 38.92510986 1.20367432, 38.94030762 1.19207764, 38.97711182 1.21069336, 39.0020752 1.20910645, 39.03662109 1.2023567, 39.06549072 1.18548584, 39.11669922 1.17791748, 39.13647461 1.17028809, 39.16009521 1.14251709, 39.17590332 1.13531494, 39.19470215 1.10510254, 39.30047607 1.09509277, 39.34967041 1.0637207, 39.3939209 1.05310059, 39.44732666 1.01287842, 39.46148682 0.9954834, 39.45751953 0.99072266, 39.36132813 0.95391846, 39.3137207 0.92492676, 39.24969482 0.85968018, 39.18048096 0.75189209, 39.17572021 0.72790527, 39.1809082 0.7230835, 39.14752197 0.70550537, 39.14227295 0.69128418, 39.10247803 0.68951416, 39.08392334 0.67687988, 39.05187988 0.68548584, 39.0256958 0.66308594, 39.01031494 0.62530518, 38.94030762 0.628479, 38.92547607 0.60687256, 38.91070557 0.59967041, 38.85668945 0.59887695, 38.82470703 0.58111572, 38.76507568 0.51330566, 38.74908447 0.52532959, 38.73510742 0.52032471, 38.7230835 0.52612305, 38.72114563 0.51344514, 38.70349121 0.50787354, 38.65771484 0.50909424, 38.67687988 0.4954834, 38.75732422 0.18408203, 38.75572586 0.17001484, 38.73413086 0.14691162, 38.72912598 0.06707763999999999, 38.75128174 -0.04669189, 38.76367188 -0.05297852, 38.75970459 -0.06207275, 38.76593018 -0.06909179999999999, 38.74890137 -0.0723877, 38.71355057 -0.06243342, 38.68768311 -0.04107666, 38.68109131 -0.05541992, 38.65509033 -0.04656982, 38.63909912 -0.0546875, 38.61169434 -0.03027344, 38.59771729 -0.03338623, 38.56964111 -0.01509014))",0.8183860715184563,6,admin,1201.0,EV_Service_Center 74,No
74,74,KEN,Baringo,KEN.1_1,139562,0.0266,35.7199,"POLYGON ((35.84733582 -0.07654490999999999, 35.82207108 -0.11243398, 35.80705643 -0.09324417, 35.79046249 -0.10607502, 35.79042435 -0.15702209, 35.77198792 -0.18817729, 35.7242775 -0.19890103, 35.72284698 -0.16729428, 35.72984695 -0.15126517, 35.69338608 -0.10298961, 35.68894577 -0.06844792, 35.65225983 -0.07236115999999999, 35.66708374 -0.04372695, 35.64124298 -0.05440923, 35.63276672 -0.02939104, 35.61134338 -0.0263683, 35.58385086 -0.00128361, 35.54314041 -0.00226192, 35.5229187 0.01992635, 35.58659363 0.03783589, 35.57352448 0.0706637, 35.57518005 0.11929615, 35.5907402 0.15322071, 35.58806229 0.1745251, 35.66924667 0.17448501, 35.71455383 0.19478503, 35.72798538 0.1912919, 35.76330185 0.15249921, 35.79223251 0.16605133, 35.81203461 0.15420321, 35.85748291 0.09462814, 35.83833313 0.07255064999999999, 35.83279419 0.03557014, 35.82292557 0.02465439, 35.84209824 0.02124558, 35.87726974 -0.02972967, 35.84733582 -0.07654490999999999))",0.0736672242202392,153,admin,2785.0,EV_Service_Center 75,Yes
75,75,KEN,Mandera,KEN.24_1,101619,2.995,40.6126,"POLYGON ((40.89144897 2.86349463, 40.88777924 2.85920382, 40.87882996 2.85385895, 40.87734985 2.82575512, 40.81329346 2.84368896, 40.63647461 2.85028076, 40.5625 2.86828613, 40.51971436 2.86468506, 40.49932861 2.87091064, 40.49310303 2.8638916, 40.27008057 2.97167969, 40.26812744 2.98052979, 40.44012451 3.02087402, 40.50671387 3.02832031, 40.53491211 3.10491943, 40.55609131 3.14147949, 40.56671143 3.14587402, 40.57928467 3.1940918, 40.59490967 3.21710205, 40.63232422 3.25128174, 40.68371582 3.25848389, 40.67932129 3.26208496, 40.69488525 3.25048828, 40.70672607 3.22113037, 40.70947266 3.22650146, 40.68908691 3.1427002, 40.71472168 3.11468506, 40.72271729 3.06469727, 40.78887939 3.01092529, 40.79852295 2.99212646, 40.78631592 2.97589111, 40.78668213 2.95928955, 40.83648682 2.921875, 40.8848877 2.86090088, 40.89144897 2.86349463))",0.112764971793308,73,admin,2039.0,EV_Service_Center 76,No
76,76,KEN,Uasin Gishu,KEN.44_1,281904,0.604,35.1127,"POLYGON ((34.98322678 0.56204814, 34.8520813 0.55180669, 34.89761734 0.6054751900000001, 34.89044571 0.61212069, 34.92015457 0.59655863, 34.94345093 0.61274582, 34.96578979 0.61518043, 35.00003433 0.64324999, 35.02722168 0.61835951, 35.03932571 0.64525217, 35.08625412 0.63426, 35.10333252 0.65169185, 35.11631012 0.64643896, 35.12496948 0.65935719, 35.15354919 0.66550505, 35.17057037 0.6793685, 35.22841263 0.67593092, 35.24586487 0.6903955899999999, 35.2781868 0.67066741, 35.28290558 0.62955284, 35.26464844 0.6291673800000001, 35.26713562 0.5963697999999999, 35.25126266 0.55741316, 35.25836563 0.55237114, 35.26111221 0.52821511, 35.27656174 0.52418119, 35.27561188 0.5191489500000001, 35.23961639 0.52861357, 35.2057991 0.56963903, 35.14138412 0.54108733, 35.10456848 0.56155598, 35.09957123 0.54457313, 35.04544067 0.56721979, 34.98322678 0.56204814))",0.0351413808671883,651,admin,5645.0,EV_Service_Center 77,No
77,77,KEN,Meru,KEN.26_1,216213,0.2783,37.7714,"POLYGON ((37.83785248 0.04883405, 37.81610107 0.07751465, 37.8202858 0.08878282, 37.80638504 0.10905851, 37.81072998 0.12249756, 37.82287598 0.1282959, 37.81988525 0.13769531, 37.84350586 0.13067627, 37.84350586 0.14672852, 37.82647705 0.1519165, 37.82208252 0.17352295, 37.7322998 0.24029541, 37.73680496 0.25644532, 37.72528076 0.28112793, 37.69250488 0.29150391, 37.64349365 0.32110596, 37.6151123 0.32232666, 37.59307861 0.340271, 37.60491943 0.35388184, 37.59832764 0.40289307, 37.58506775 0.40210095, 37.58227539 0.41149902, 37.58673096 0.48052979, 37.72631836 0.52770996, 37.73590088 0.48431396, 37.73150635 0.46429443, 37.74707031 0.41308594, 37.8046875 0.32330322, 37.82928467 0.30847168, 37.84671783 0.24135453, 37.88049316 0.25311279, 37.91229248 0.2321167, 37.90289307 0.22332764, 37.909729 0.21008301, 37.9005127 0.19610596, 37.91571045 0.19049072, 37.9152832 0.14929199, 37.96842575 0.10941388, 37.98571777 0.04431152, 37.96948242 0.0559082, 37.95251465 0.05352783, 37.91009521 0.01672363, 37.88708496 0.01147461, 37.83785248 0.04883405))",0.0681857243785908,257,admin,4322.0,EV_Service_Center 78,No
78,78,KEN,Makueni,KEN.23_1,235824,-1.6518,37.5959,"POLYGON ((37.52011108 -1.72008967, 37.49399948 -1.72414351, 37.48920059 -1.73436511, 37.4609375 -1.7363981, 37.4348259 -1.72142673, 37.3860054 -1.64599419, 37.36403275 -1.5897702, 37.33507919 -1.55988038, 37.35407257 -1.54707468, 37.36051559 -1.53280389, 37.38257599 -1.51805794, 37.43495941 -1.5317924, 37.48661041 -1.51518285, 37.50532532 -1.52752209, 37.5161972 -1.52617168, 37.52211761 -1.53824353, 37.55047607 -1.53690684, 37.55080414 -1.54805112, 37.56332779 -1.55167949, 37.55672455 -1.55765414, 37.57612228 -1.55784512, 37.57404709 -1.56511557, 37.59805679 -1.55113387, 37.59931183 -1.56118703, 37.61754227 -1.56573343, 37.63142395 -1.58928251, 37.64151764 -1.58645618, 37.64447403 -1.61455584, 37.66064453 -1.64493549, 37.68827057 -1.61702371, 37.68582535 -1.58425462, 37.70110321 -1.5840193, 37.7190361 -1.60845256, 37.73500824 -1.59247196, 37.73618698 -1.57486057, 37.75378418 -1.56621599, 37.77274323 -1.58363056, 37.80461884 -1.65283072, 37.820961 -1.66466689, 37.8198967 -1.68008184, 37.83755875 -1.68959796, 37.83478928 -1.70914292, 37.84549713 -1.71271694, 37.85599518 -1.75459468, 37.85063934 -1.7692734, 37.84085846 -1.76681888, 37.83407593 -1.78532445, 37.80751038 -1.78059709, 37.80049896 -1.77018237, 37.7786293 -1.77630615, 37.74502563 -1.76748371, 37.72192764 -1.77491832, 37.71470261 -1.75887215, 37.69770813 -1.75293636, 37.67109299 -1.76679969, 37.65567398 -1.747576, 37.65362549 -1.75604165, 37.62950134 -1.7570473, 37.61346436 -1.77919197, 37.5965538 -1.76584375, 37.58633423 -1.77779377, 37.58743286 -1.74155831, 37.62451553 -1.73463666, 37.6321373 -1.72271848, 37.62753677 -1.71557271, 37.61284256 -1.71742606, 37.57455063 -1.69781446, 37.56165695 -1.72668123, 37.5533638 -1.72678804, 37.55784988 -1.71504498, 37.52011108 -1.72008967))",0.0797420951198892,240,admin,4726.0,EV_Service_Center 79,Yes
79,79,KEN,Narok,KEN.33_1,137867,-0.9884,35.0744,"POLYGON ((35.0908165 -1.07098496, 35.10233307 -1.09446013, 35.08401489 -1.11053157, 35.05233383 -1.05998468, 35.03966141 -1.08144188, 35.02088547 -1.09068859, 35.00839996 -1.04968655, 34.98165131 -1.03112781, 34.98643112 -1.01902938, 34.99971008 -1.02177906, 35.02532578 -0.99539965, 35.02386093 -0.98801386, 35.03753281 -0.98338741, 35.0190239 -0.98333758, 35.01306534 -0.97501248, 35.00303268 -0.93049377, 34.98957825 -0.93121868, 34.99417496 -0.91351181, 34.98644638 -0.89039809, 35.01272202 -0.88390034, 35.08264923 -0.90051085, 35.19660568 -0.99463272, 35.15276718 -1.03231955, 35.14006424 -1.0226804, 35.12062454 -1.05323136, 35.0908165 -1.07098496))",0.0254372491630066,440,admin,2761.0,EV_Service_Center 80,Yes
80,80,KEN,Kisii,KEN.16_1,133169,-0.5599,34.8203,"POLYGON ((34.77288055 -0.52844399, 34.86781311 -0.49915829, 34.87888336 -0.5522235599999999, 34.87224197 -0.56979179, 34.88953781 -0.60531175, 34.84363556 -0.5917539000000001, 34.81803131 -0.62383449, 34.79532242 -0.60388154, 34.80095291 -0.60129774, 34.78918839 -0.60253912, 34.77768326 -0.58920747, 34.74670792 -0.5860919999999999, 34.74794388 -0.56003189, 34.77288055 -0.52844399))",0.0104107268435863,1039,admin,2653.0,EV_Service_Center 81,Yes
81,81,KEN,Busia,KEN.4_1,160433,0.3546,34.2944,"POLYGON ((34.15935516 0.30508387, 34.18980789 0.32071435, 34.20092773 0.34860405, 34.19400787 0.36957192, 34.20161819 0.38313922, 34.23540115 0.37891334, 34.24706268 0.39118594, 34.28936768 0.40889624, 34.30250549 0.40744883, 34.30487823 0.41557023, 34.33780289 0.42992595, 34.35978699 0.40981787, 34.37791443 0.40920836, 34.42252731 0.37562799, 34.38577271 0.3565405, 34.38291168 0.32165512, 34.36757278 0.30687162, 34.25072479 0.31753567, 34.23612976 0.29631317, 34.20497131 0.29022813, 34.20317078 0.26496774, 34.17370224 0.30027595, 34.15935516 0.30508387))",0.0198195580863596,657,admin,3200.0,EV_Service_Center 82,No
82,82,KEN,Uasin Gishu,KEN.44_1,215906,0.429,35.2405,"POLYGON ((35.3409996 0.35273698, 35.32805252 0.344605, 35.31458282 0.35577503, 35.30041885 0.31391793, 35.29009628 0.31391793, 35.2791748 0.30370039, 35.28059769 0.29272535, 35.26908875 0.29375866, 35.25994492 0.28126195, 35.14183807 0.47766113, 35.15977097 0.50940472, 35.16669083 0.55170065, 35.2057991 0.56963903, 35.24290848 0.5262507199999999, 35.28200912 0.51518452, 35.27865601 0.49920505, 35.26628113 0.50348806, 35.25054932 0.46415845, 35.27629089 0.46455905, 35.29311752 0.44846794, 35.29835892 0.45961541, 35.31725311 0.45153445, 35.31031799 0.43650341, 35.31938934 0.42000481, 35.32708359 0.41983005, 35.32099152 0.395475, 35.34254837 0.39685097, 35.33269119 0.3846854, 35.34644699 0.37677166, 35.3409996 0.35273698))",0.0287570159678285,609,admin,4321.0,EV_Service_Center 83,Yes
83,83,KEN,Kisumu,KEN.17_1,183003,-0.1016,35.0804,"POLYGON ((35.32116699 -0.24172069, 35.26337814 -0.22852729, 35.24606323 -0.19657417, 35.2180481 -0.18838577, 35.21535873 -0.16899316, 35.20412827 -0.1599036, 35.18600082 -0.15352453, 35.18398285 -0.15974362, 35.13824844 -0.15715255, 35.12446976 -0.13756515, 35.09195328 -0.15538391, 35.04415894 -0.14269659, 35.01458359 -0.15644959, 35.00898361 -0.14582424, 34.97865295 -0.13017321, 34.96444321 -0.14106146, 34.96348572 -0.15427166, 34.95690536 -0.13959309, 34.94696808 -0.1364623, 34.92907333 -0.14662202, 34.92007828 -0.16437182, 34.907444 -0.1640245, 34.90896606 -0.15790297, 34.90419769 -0.15435176, 34.89796448 -0.16223668, 34.90415192 -0.12057005, 34.86697006 -0.11315963, 34.85787582 -0.10314074, 34.86100769 -0.07726052999999999, 34.89333344 -0.07631615999999999, 34.89881897 -0.06514641, 34.80946732 -0.06355019000000001, 34.81369781 -0.03251836, 34.80589676 -0.02065515, 34.8045578 -0.00590217, 34.81005478 -2.048e-05, 34.80766296 -0.01515475, 34.82762146 -0.02177023, 34.92198944 -0.01960236, 34.92325211 -0.03015671, 34.95684052 -0.01986703, 34.96407318 -0.02627661, 34.98852539 -0.01314002, 35.0075531 -0.02275017, 35.00714874 -0.04773448, 35.05947113 -0.04780589, 35.06618118 -0.06258234, 35.09259415 -0.03845461, 35.1035614 -0.01692048, 35.10192108 0.00180589, 35.15022278 -0.03260113, 35.16147995 -0.02405886, 35.20645142 -0.02184597, 35.22151184 -0.03100692, 35.22630692 -0.10293935, 35.2348938 -0.11393242, 35.25362015 -0.11433698, 35.27122879 -0.14726323, 35.27871704 -0.14021604, 35.2960968 -0.17006393, 35.33069229 -0.17070638, 35.34301758 -0.23166817, 35.32116699 -0.24172069))",0.0539128377114224,275,admin,3660.0,EV_Service_Center 84,Yes
84,84,KEN,Mandera,KEN.24_1,569350,2.7164,40.819,"POLYGON ((40.98734283 2.73646235, 40.98688889 2.22889805, 40.97860718 2.17843747, 40.95068359 2.17608643, 40.92028809 2.18811035, 40.88427734 2.2164917, 40.8572998 2.26269531, 40.83288574 2.28808594, 40.80108643 2.29168701, 40.7744751 2.31408691, 40.73791504 2.31408691, 40.71807861 2.32971191, 40.71051025 2.34912109, 40.67633057 2.37609863, 40.66552734 2.39111328, 40.66168213 2.42828369, 40.621521 2.45507813, 40.5914917 2.50311279, 40.59692383 2.51312256, 40.57928467 2.53027344, 40.57928467 2.54968262, 40.55810547 2.57867432, 40.51947021 2.69628906, 40.49987793 2.72009277, 40.51989746 2.74029541, 40.52069092 2.77612305, 40.503479 2.78430176, 40.49432373 2.79992676, 40.50311279 2.81030273, 40.4954834 2.8190918, 40.492939 2.86731911, 40.49932861 2.87091064, 40.51971436 2.86468506, 40.5625 2.86828613, 40.60168457 2.85552979, 40.66967773 2.85369873, 40.68908691 2.84527588, 40.81329346 2.84368896, 40.87734985 2.82575512, 40.87882996 2.85385895, 40.88777924 2.85920382, 40.89144897 2.86349463, 40.8848877 2.86090088, 40.83648682 2.921875, 40.78668213 2.95928955, 40.78631592 2.97589111, 40.79772949 2.99511719, 40.78887939 3.01092529, 40.72790527 3.05627441, 40.71472168 3.11468506, 40.68908691 3.1427002, 40.6940918 3.1809082, 40.71929932 3.24951172, 40.746521 3.24432373, 40.79852295 3.26409912, 40.81768799 3.25189209, 40.83850098 3.25732422, 40.8651123 3.24829102, 40.86352539 3.19708252, 40.88568115 3.09130859, 40.91308594 3.09692383, 40.92449951 3.11889648, 40.93731689 3.11987305, 40.93479156 3.12966228, 40.95067978 3.101578, 41.17720413 3.01268864, 40.99212646 2.82971191, 40.98656082 2.819381, 40.98734283 2.73646235))",0.3341962831792855,138,admin,11385.0,EV_Service_Center 85,Yes
85,85,KEN,Bungoma,KEN.3_1,249723,0.7874,34.9269,"POLYGON ((34.84336853 0.67132455, 34.82643509 0.68238276, 34.83008575 0.71178991, 34.81662369 0.73498321, 34.81925201 0.7666689800000001, 34.80483246 0.7797235300000001, 34.80124283 0.79594529, 34.80850983 0.811068, 34.93366623 0.85868472, 34.94361115 0.87585908, 34.98798752 0.89048958, 34.98515701 0.88482326, 35.01908112 0.891774, 35.01291275 0.86717302, 35.02489853 0.85751224, 35.03102875 0.82662559, 35.04119873 0.82513928, 35.06402969 0.80076253, 35.06438828 0.76750809, 35.04384613 0.7654654400000001, 35.04067612 0.75379777, 35.03185272 0.75729263, 35.02410889 0.74817652, 35.01186752 0.7586891100000001, 35.00024796 0.74844736, 34.97729492 0.76141715, 34.95669174 0.75353545, 34.94907379 0.75779653, 34.93997192 0.74474293, 34.92832947 0.74483699, 34.92184448 0.72815633, 34.92935944 0.7128832899999999, 34.90992355 0.69107723, 34.89252472 0.69573623, 34.88172531 0.68814349, 34.86318588 0.6895972500000001, 34.84336853 0.67132455))",0.0307970886996394,658,admin,4991.0,EV_Service_Center 86,Yes
86,86,KEN,Busia,KEN.4_1,147595,0.6841,34.3427,"POLYGON ((34.24607468 0.60109413, 34.24860001 0.61578453, 34.22958374 0.629134, 34.27680206 0.64296299, 34.27776337 0.68163401, 34.31251144 0.69758099, 34.31093597 0.74887103, 34.29949188 0.7623529999999999, 34.31243515 0.75903797, 34.31850052 0.76754802, 34.36346436 0.78020084, 34.38259888 0.77791691, 34.39842224 0.75976259, 34.41179276 0.76665664, 34.43000412 0.75607133, 34.43162537 0.7305575, 34.40427399 0.73074979, 34.41721344 0.6640358, 34.38307571 0.64671141, 34.3758316 0.61166698, 34.33348465 0.6088797500000001, 34.32066727 0.61898065, 34.31510162 0.6001206, 34.3278656 0.58869433, 34.29383087 0.61243755, 34.29333496 0.58702421, 34.24607468 0.60109413))",0.0199427870733794,601,admin,2949.0,EV_Service_Center 87,No
87,87,KEN,Nairobi,KEN.30_1,330377,-1.2818,36.7174,"POLYGON ((36.76055145 -1.29613185, 36.73120117 -1.30605972, 36.73617554 -1.2942034, 36.72341919 -1.30082464, 36.70848083 -1.29511261, 36.70669556 -1.3026675, 36.68679428 -1.29359984, 36.67803192 -1.29837263, 36.69657135 -1.26199257, 36.69369507 -1.25394225, 36.71836472 -1.256639, 36.7252121 -1.24474955, 36.71837616 -1.26062405, 36.73730469 -1.27543688, 36.74915314 -1.27165115, 36.75152206 -1.28994179, 36.76055145 -1.29613185))",0.0022857746510192,11742,admin,6613.0,EV_Service_Center 88,Yes
88,88,KEN,Laikipia,KEN.20_1,137636,-0.0439,36.8386,"POLYGON ((36.84353638 -0.21422051, 36.8396225 -0.19117975, 36.85350037 -0.19045156, 36.87166214 -0.16985019, 36.85884094 -0.14700738, 36.86101151 -0.13652819, 36.83154297 -0.1282905, 36.83099747 -0.09764082, 36.76839447 -0.10776444, 36.76535797 -0.102749, 36.7523613 -0.1139905, 36.65633774 -0.14675792, 36.6350441 -0.10024317, 36.57254028 -0.09725293, 36.56184387 -0.08248123, 36.5551033 -0.08387082, 36.56068039 -0.06965116, 36.55131531 -0.06314098, 36.55566788 -0.04815955, 36.58242416 -0.01489473, 36.6505394 -0.00970736, 36.63264847 0.04032018, 36.65105438 0.04390131, 36.66054916 0.05462787, 36.68628311 0.11110918, 36.70851898 0.12614974, 36.71980667 0.147319, 36.80634308 0.13696755, 36.80808258 0.12040943, 36.89500046 0.11416512, 36.90386963 0.09159318, 36.90058517 0.04797762, 36.91474915 0.03308699, 36.91026306 0.01565506, 36.92128754 0.00380537, 36.97029114 -0.01044238, 36.98231506 -0.008040439999999999, 37.00027847 0.02557568, 36.98358536 0.03072199, 36.97075653 0.07030686999999999, 37.04082489 0.09802281, 37.05654907 0.07757849999999999, 37.05213928 0.06782468, 37.10845566 0.07165443000000001, 37.10868835 0.04246355, 37.08764648 0.02669237, 37.11935425 -0.01734526, 37.11265182 -0.03144957, 37.07943344 0.0011728, 37.07891083 0.0203513, 37.06888962 0.00317656, 37.05222702 -0.00265976, 37.02561951 -0.0427395, 36.97784424 -0.06486107000000001, 36.98553848 -0.12854882, 37.00814056 -0.14325018, 37.01937866 -0.16943282, 37.01048279 -0.23596212, 36.98859024 -0.25033066, 36.99829865 -0.26503572, 36.98776245 -0.28927764, 36.8794899 -0.25210094, 36.87155151 -0.2407285, 36.8565712 -0.24855219, 36.84353638 -0.21422051))",0.1138023428193677,98,admin,2752.0,EV_Service_Center 89,No
89,89,KEN,Kericho,KEN.12_1,209312,-0.2989,35.278,"POLYGON ((35.23273087 -0.39217198, 35.24499893 -0.37711313, 35.23113251 -0.36328951, 35.24432373 -0.34576237, 35.23394775 -0.31945494, 35.19919968 -0.31010962, 35.16910934 -0.32291749, 35.17737198 -0.30906573, 35.16356277 -0.30261394, 35.17973328 -0.28859237, 35.18769836 -0.24625768, 35.20429611 -0.25482637, 35.2021904 -0.24306986, 35.20980072 -0.23841161, 35.24575806 -0.26077217, 35.25334549 -0.21175092, 35.26922989 -0.23145404, 35.30582809 -0.23400004, 35.32997894 -0.24953629, 35.36179352 -0.25481087, 35.36536789 -0.26301274, 35.41456604 -0.24798979, 35.40408325 -0.26687893, 35.33037949 -0.32317331, 35.33968735 -0.34091637, 35.30076218 -0.35580119, 35.30506897 -0.36550805, 35.2829361 -0.38451532, 35.29209518 -0.39309263, 35.27202606 -0.39084426, 35.24570847 -0.4050101, 35.23273087 -0.39217198))",0.0203350352631923,836,admin,4187.0,EV_Service_Center 90,Yes
